sensor,time,pm_1,pm_25,pm_10,location
11,418722,0,0,0,in
11,419561,0,0,0,in
11,420469,0,0,0,in
11,421309,0,0,0,in
11,422148,0,0,0,in
11,423056,0,0,0,in
11,425729,0,0,0,in
11,426636,0,0,0,in
11,427475,0,0,0,in
11,428314,0,0,0,in
11,429222,0,0,0,in
11,430061,0,0,0,in
11,430900,0,0,0,in
11,431808,0,0,0,in
11,432648,0,0,0,in
11,435386,0,0,0,in
11,436226,0,0,0,in
11,437064,0,0,0,in
11,437972,0,0,0,in
11,438811,0,0,0,in
11,439650,0,0,0,in
11,440558,0,0,0,in
11,441398,0,0,0,in
11,442235,0,0,0,in
11,444977,0,0,0,in
11,445815,0,0,0,in
11,446724,0,0,0,in
11,447562,0,0,0,in
11,448401,0,0,0,in
11,449309,0,0,0,in
11,450149,0,0,0,in
11,450988,0,0,0,in
11,451896,0,0,0,in
11,454567,0,0,0,in
11,455476,0,0,0,in
11,456314,0,0,0,in
11,457153,0,0,0,in
11,458061,0,0,0,in
11,458901,0,0,0,in
11,459740,0,0,0,in
11,460648,0,0,0,in
11,461487,0,0,0,in
11,464225,0,0,0,in
11,465064,0,0,0,in
11,465903,0,0,0,in
11,466810,0,0,0,in
11,467650,0,0,0,in
11,468489,0,0,0,in
11,469397,0,0,0,in
11,470236,0,0,0,in
11,471075,0,0,0,in
11,473816,0,0,0,in
11,474654,0,0,0,in
11,475563,0,0,0,in
11,476401,0,0,0,in
11,477240,0,0,0,in
11,478148,0,0,0,in
11,478987,0,0,0,in
11,479825,0,0,0,in
11,480734,0,0,0,in
11,483405,0,0,0,in
11,484314,0,0,0,in
11,485152,0,0,0,in
11,485992,0,0,0,in
11,486900,0,0,0,in
11,487739,0,0,0,in
11,488578,0,0,0,in
11,489486,0,0,0,in
11,490324,0,0,0,in
11,493064,0,0,0,in
11,493902,0,0,0,in
11,494741,0,0,0,in
11,495649,0,0,0,in
11,496488,0,0,0,in
11,497327,0,0,0,in
11,498235,0,0,0,in
11,499074,0,0,0,in
11,499912,0,0,0,in
11,502654,0,0,0,in
11,503492,0,0,0,in
11,504400,0,0,0,in
11,505239,0,0,0,in
11,506078,0,0,0,in
11,506986,0,0,0,in
11,507825,0,0,0,in
11,508664,0,0,0,in
11,509572,0,0,0,in
11,512244,0,0,0,in
11,513153,0,0,0,in
11,513991,0,0,0,in
11,514830,0,0,0,in
11,515738,0,0,0,in
11,516577,0,0,0,in
11,517415,0,0,0,in
11,518324,0,0,0,in
11,519162,0,0,0,in
11,521901,0,0,0,in
11,522739,0,0,0,in
11,523578,0,0,0,in
11,524486,0,0,0,in
11,525325,0,0,0,in
11,526164,0,0,0,in
11,527072,0,0,0,in
11,527911,0,0,0,in
11,528750,0,0,0,in
11,531491,0,0,0,in
11,532330,0,0,0,in
11,533239,0,0,0,in
11,534077,0,0,0,in
11,534916,0,0,0,in
11,535824,0,0,0,in
11,536663,0,0,0,in
11,537502,0,0,0,in
11,538409,0,0,0,in
11,541081,0,0,0,in
11,541989,0,0,0,in
11,542828,0,0,0,in
11,543667,0,0,0,in
11,544576,0,0,0,in
11,545414,0,0,0,in
11,546252,0,0,0,in
11,547161,0,0,0,in
11,547999,0,0,0,in
11,550737,0,0,0,in
11,551576,0,0,0,in
11,552416,0,0,0,in
11,553323,0,0,0,in
11,554162,0,0,0,in
11,555001,0,0,0,in
11,555909,0,0,0,in
11,556747,0,0,0,in
11,557586,0,0,0,in
11,560327,0,0,0,in
11,561166,0,0,0,in
11,562074,0,0,0,in
11,562914,0,0,0,in
11,563751,0,0,0,in
11,564660,0,0,0,in
11,565498,0,0,0,in
11,566337,0,0,0,in
11,567245,0,0,0,in
11,569917,0,0,0,in
11,570825,0,0,0,in
11,571664,0,0,0,in
11,572503,0,0,0,in
11,573411,0,0,0,in
11,574249,0,0,0,in
11,575088,0,0,0,in
11,575996,0,0,0,in
11,576836,0,0,0,in
11,579573,0,0,0,in
11,580412,0,0,0,in
11,581251,0,0,0,in
11,582159,0,0,0,in
11,582998,0,0,0,in
11,583836,0,0,0,in
11,584744,0,0,0,in
11,585583,0,0,0,in
11,586422,0,0,0,in
11,589163,0,0,0,in
11,590002,0,0,0,in
11,590909,0,0,0,in
11,591748,0,0,0,in
11,592588,0,0,0,in
11,593495,0,0,0,in
11,594333,0,0,0,in
11,595173,0,0,0,in
11,596080,0,0,0,in
11,598752,0,0,0,in
11,599660,0,0,0,in
11,600499,0,0,0,in
11,601337,0,0,0,in
11,602246,0,0,0,in
11,603084,0,0,0,in
11,603923,0,0,0,in
11,604831,0,0,0,in
11,605670,0,0,0,in
11,608408,0,0,0,in
11,609247,0,0,0,in
11,610085,0,0,0,in
11,610994,0,0,0,in
11,611832,0,0,0,in
11,612671,0,0,0,in
11,613579,0,0,0,in
11,614418,0,0,0,in
11,615257,0,0,0,in
11,617997,0,0,0,in
11,618836,0,0,0,in
11,619744,0,0,0,in
11,620582,0,0,0,in
11,621421,0,0,0,in
11,622330,0,0,0,in
11,623169,0,0,0,in
11,624008,0,0,0,in
11,624915,0,0,0,in
11,627587,0,0,0,in
11,628495,0,0,0,in
11,629334,0,0,0,in
11,630172,0,0,0,in
11,631080,0,0,0,in
11,631918,0,0,0,in
11,632757,0,0,0,in
11,633665,0,0,0,in
11,634504,0,0,0,in
11,637242,0,0,0,in
11,638081,0,0,0,in
11,638919,0,0,0,in
11,639827,0,0,0,in
11,640666,0,0,0,in
11,641505,0,0,0,in
11,642413,0,0,0,in
11,643252,0,0,0,in
11,644090,0,0,0,in
11,646831,0,0,0,in
11,647669,0,0,0,in
11,648578,0,0,0,in
11,649416,0,0,0,in
11,650255,0,0,0,in
11,651163,0,0,0,in
11,652003,0,0,0,in
11,652840,0,0,0,in
11,653748,0,0,0,in
11,656419,0,0,0,in
11,657328,0,0,0,in
11,658166,0,0,0,in
11,659005,0,0,0,in
11,659912,0,0,0,in
11,660752,0,0,0,in
11,661591,0,0,0,in
11,662498,0,0,0,in
11,663336,0,0,0,in
11,666076,0,0,0,in
11,666914,0,0,0,in
11,667753,0,0,0,in
11,668660,0,0,0,in
11,669500,0,0,0,in
11,670339,0,0,0,in
11,671246,0,0,0,in
11,672084,0,0,0,in
11,672923,0,0,0,in
11,675664,0,0,0,in
11,4300,0,0,0,out
11,5200,0,0,0,out
11,6109,0,0,0,out
11,7924,0,0,0,out
11,8833,0,0,0,out
11,11642,0,0,0,out
11,12551,0,0,0,out
11,13459,0,0,0,out
11,14367,0,0,0,out
11,15276,0,0,0,out
11,18001,0,0,0,out
11,18910,0,0,0,out
11,21718,0,0,0,out
11,22626,0,0,0,out
11,23465,0,0,0,out
11,24304,0,0,0,out
11,25212,0,0,0,out
11,26051,0,0,0,out
11,26891,0,0,0,out
11,27799,0,0,0,out
11,28638,0,0,0,out
11,31377,0,0,0,out
11,32216,0,0,0,out
11,33054,0,0,0,out
11,33963,0,0,0,out
11,34802,0,0,0,out
11,35642,0,0,0,out
11,36549,0,0,0,out
11,37389,0,0,0,out
11,38226,0,0,0,out
11,40969,0,0,0,out
11,41807,0,0,0,out
11,42716,0,0,0,out
11,43554,0,0,0,out
11,44393,0,0,0,out
11,45301,0,0,0,out
11,46141,0,0,0,out
11,46980,0,0,0,out
11,47888,0,0,0,out
11,50561,0,0,0,out
11,51469,0,0,0,out
11,52308,0,0,0,out
11,53147,0,0,0,out
11,54055,0,0,0,out
11,54894,0,0,0,out
11,55733,0,0,0,out
11,56641,0,0,0,out
11,57481,0,0,0,out
11,60220,0,0,0,out
11,61059,0,0,0,out
11,61897,0,0,0,out
11,62806,0,0,0,out
11,63645,0,0,0,out
11,64484,0,0,0,out
11,65393,0,0,0,out
11,66232,0,0,0,out
11,67070,0,0,0,out
11,69812,0,0,0,out
11,70651,0,0,0,out
11,71560,0,0,0,out
11,72398,0,0,0,out
11,73237,0,0,0,out
11,74145,0,0,0,out
11,74985,0,0,0,out
11,75824,0,0,0,out
11,76732,0,0,0,out
11,79405,0,0,0,out
11,80313,0,0,0,out
11,81152,0,0,0,out
11,81991,0,0,0,out
11,82899,0,0,0,out
11,83738,0,0,0,out
11,84578,0,0,0,out
11,85486,0,0,0,out
11,86325,0,0,0,out
11,89065,0,0,0,out
11,89905,0,0,0,out
11,90743,0,0,0,out
11,91652,0,0,0,out
11,92491,0,0,0,out
11,93330,0,0,0,out
11,94238,0,0,0,out
11,95078,0,0,0,out
11,95917,0,0,0,out
11,98659,0,0,0,out
11,99497,0,0,0,out
11,100406,0,0,0,out
11,101246,0,0,0,out
11,102085,0,0,0,out
11,102994,0,0,0,out
11,103833,0,0,0,out
11,104673,0,0,0,out
11,105582,0,0,0,out
11,106421,0,0,0,out
11,107262,0,0,0,out
11,108171,0,0,0,out
11,109010,0,0,0,out
11,109849,0,0,0,out
11,110758,0,0,0,out
11,111600,0,0,0,out
11,112442,0,0,0,out
11,113351,0,0,0,out
11,114195,0,0,0,out
11,115038,0,0,0,out
11,115947,0,0,0,out
11,116791,0,0,0,out
11,117635,0,0,0,out
11,118544,0,0,0,out
11,119387,0,0,0,out
11,120230,0,0,0,out
11,121140,0,0,0,out
11,121985,0,0,0,out
11,122827,0,0,0,out
11,123736,0,0,0,out
11,124580,0,0,0,out
11,125424,0,0,0,out
11,126332,0,0,0,out
11,127177,0,0,0,out
11,128021,0,0,0,out
11,128930,0,0,0,out
11,129774,0,0,0,out
11,130619,0,0,0,out
11,131527,0,0,0,out
11,132371,0,0,0,out
11,133215,0,0,0,out
11,134124,0,0,0,out
11,134968,0,0,0,out
11,135812,0,0,0,out
11,136721,0,0,0,out
11,137565,0,0,0,out
11,138408,0,0,0,out
11,139318,0,0,0,out
11,140162,0,0,0,out
11,141005,0,0,0,out
11,141915,0,0,0,out
11,142758,0,0,0,out
11,143602,0,0,0,out
11,144512,0,0,0,out
11,145355,0,0,0,out
11,146199,0,0,0,out
11,147107,0,0,0,out
11,147951,0,0,0,out
11,148796,0,0,0,out
11,149704,0,0,0,out
11,150548,0,0,0,out
11,151393,0,0,0,out
11,152301,0,0,0,out
11,153146,0,0,0,out
11,153990,0,0,0,out
11,154899,0,0,0,out
11,155744,0,0,0,out
11,156588,0,0,0,out
11,157497,0,0,0,out
11,158341,0,0,0,out
11,159185,0,0,0,out
11,160095,0,0,0,out
11,160939,0,0,0,out
11,161782,0,0,0,out
11,162692,0,0,0,out
11,163535,0,0,0,out
11,164380,0,0,0,out
11,165289,0,1,1,out
11,166133,0,1,1,out
11,166978,0,1,1,out
11,167886,0,1,1,out
11,168730,0,1,1,out
11,169575,0,1,1,out
11,170484,0,1,1,out
11,171328,0,1,1,out
11,172172,0,1,1,out
11,173080,0,1,1,out
11,173925,0,1,1,out
11,174769,0,1,1,out
11,175678,0,1,1,out
11,176522,0,1,1,out
11,177366,0,1,1,out
11,178275,0,1,1,out
11,179119,0,1,1,out
11,179963,0,1,1,out
11,180872,0,0,2,out
11,181716,0,0,2,out
11,182560,0,0,2,out
11,183470,0,0,2,out
11,184313,0,0,2,out
11,185158,0,0,2,out
11,186067,0,0,1,out
11,186912,0,0,1,out
11,187756,0,0,1,out
11,188665,0,0,1,out
11,189510,0,0,1,out
11,190354,0,0,1,out
11,191263,0,0,1,out
11,192108,0,0,1,out
11,192952,0,0,1,out
11,193861,0,0,1,out
11,194706,0,0,1,out
11,195550,0,0,1,out
11,196458,0,0,1,out
11,197303,0,0,1,out
11,198148,0,0,1,out
11,199056,0,0,1,out
11,199901,0,0,1,out
11,200747,0,0,1,out
11,201656,0,0,1,out
11,202500,0,0,1,out
11,203344,0,0,1,out
11,204254,0,0,1,out
11,205099,0,0,1,out
11,205942,0,0,1,out
11,206852,0,0,0,out
11,207696,0,0,0,out
11,208541,0,0,0,out
11,209449,0,0,0,out
11,210294,0,0,0,out
11,211139,0,0,0,out
11,212048,0,0,0,out
11,212892,0,1,1,out
11,213737,0,1,1,out
11,214646,0,1,1,out
11,215491,0,1,1,out
11,216335,0,1,1,out
11,217244,0,1,1,out
11,218089,0,1,1,out
11,218934,0,1,1,out
11,219842,0,1,1,out
11,220686,0,1,1,out
11,221531,0,1,1,out
11,222440,0,1,1,out
11,223285,0,1,1,out
11,224130,0,1,1,out
11,225038,0,1,1,out
11,225884,0,1,1,out
11,226727,0,1,1,out
11,227637,0,1,1,out
11,228482,0,1,1,out
11,229326,0,1,1,out
11,230236,0,1,1,out
11,231079,0,0,0,out
11,231924,0,0,0,out
11,232834,0,0,0,out
11,233678,0,1,1,out
11,234522,0,1,1,out
11,235431,0,1,1,out
11,236275,0,1,1,out
11,237120,0,1,1,out
11,238029,0,1,1,out
11,238874,0,1,1,out
11,239719,0,1,1,out
11,240628,0,0,0,out
11,241472,0,0,0,out
11,242317,0,0,0,out
11,243226,0,0,0,out
11,244071,0,0,0,out
11,244915,0,0,0,out
11,245824,0,0,0,out
11,246669,0,0,0,out
11,247513,0,0,0,out
11,248422,0,0,0,out
11,249267,0,0,0,out
11,250110,0,0,0,out
11,251020,0,0,0,out
11,251865,0,0,0,out
11,252709,0,0,0,out
11,253619,0,0,0,out
11,254464,0,0,0,out
11,255308,0,0,0,out
11,256217,0,0,0,out
11,257061,0,0,0,out
11,257906,0,0,0,out
11,258816,0,0,0,out
11,259660,0,0,0,out
11,260504,0,0,0,out
11,261413,0,0,0,out
11,262258,0,0,0,out
11,263103,0,0,0,out
11,264012,0,0,0,out
11,264857,0,0,0,out
11,265702,0,0,0,out
11,266611,0,0,0,out
11,267456,0,0,0,out
11,268300,0,0,0,out
11,269209,0,0,0,out
11,270054,0,0,0,out
11,270898,0,0,0,out
11,271807,0,1,1,out
11,272652,0,1,1,out
11,273497,0,1,1,out
11,274405,0,1,1,out
11,275250,0,1,1,out
11,276094,0,1,1,out
11,277004,0,0,0,out
11,277848,0,0,0,out
11,278692,0,0,0,out
11,279602,0,0,0,out
11,280445,0,0,0,out
11,281290,0,0,0,out
11,282200,0,0,0,out
11,283044,0,0,0,out
11,283889,0,0,0,out
11,284797,0,1,1,out
11,285641,0,1,1,out
11,286486,0,1,1,out
11,287395,0,1,1,out
11,288240,0,1,1,out
11,289085,0,1,1,out
11,289994,0,1,1,out
11,290839,0,1,1,out
11,291684,0,1,1,out
11,292594,0,0,2,out
11,293438,0,0,2,out
11,294283,0,0,2,out
11,295192,0,0,2,out
11,296037,0,0,2,out
11,296882,0,0,2,out
11,297791,0,0,2,out
11,298635,0,0,2,out
11,299480,0,0,2,out
11,300389,0,0,2,out
11,301234,0,0,2,out
11,302078,0,0,2,out
11,302988,0,0,2,out
11,303832,0,0,2,out
11,304677,0,0,2,out
11,305587,0,0,2,out
11,306432,0,0,2,out
11,307276,0,0,2,out
11,308186,0,0,2,out
11,309029,0,0,2,out
11,309874,0,0,2,out
11,310784,0,0,2,out
11,311628,0,0,2,out
11,312472,0,0,2,out
11,313381,0,0,2,out
11,314227,0,0,2,out
11,315072,0,0,2,out
11,315981,0,0,2,out
11,316827,0,0,2,out
11,317670,0,0,2,out
11,318579,0,0,0,out
11,319424,0,0,0,out
11,320269,0,0,0,out
11,321178,0,0,0,out
11,322022,0,0,0,out
11,322867,0,0,0,out
11,323776,0,1,1,out
11,324620,0,1,1,out
11,325465,0,1,1,out
11,326374,0,1,1,out
11,327219,0,1,1,out
11,328064,0,1,1,out
11,328973,0,1,1,out
11,329817,0,1,1,out
11,330661,0,1,1,out
11,331571,0,0,0,out
11,332416,0,0,0,out
11,333260,0,0,0,out
11,334170,0,0,0,out
11,335014,0,1,1,out
11,335858,0,1,1,out
11,336768,0,1,1,out
11,337612,0,1,1,out
11,338457,0,1,1,out
11,339366,0,1,1,out
11,340211,0,1,1,out
11,341057,0,1,1,out
11,341965,0,1,1,out
11,342810,0,1,1,out
11,343654,0,1,1,out
11,344563,0,0,0,out
11,345408,0,0,0,out
11,346253,0,0,0,out
11,347162,0,0,0,out
11,348007,0,0,0,out
11,348852,0,0,0,out
11,349761,0,0,0,out
11,350606,0,0,0,out
11,351451,0,0,0,out
11,352360,0,0,0,out
11,353205,0,0,0,out
11,354049,0,0,0,out
11,354959,0,0,0,out
11,355803,0,0,0,out
11,356647,0,0,0,out
11,357557,0,0,0,out
11,358402,0,0,0,out
11,359246,0,0,0,out
11,360157,0,0,0,out
11,361000,0,0,0,out
11,361845,0,0,0,out
11,362755,0,0,0,out
11,363600,0,0,0,out
11,364445,0,0,0,out
11,365356,0,0,0,out
11,366199,0,0,0,out
11,367044,0,0,0,out
11,367953,0,1,1,out
11,368798,0,1,1,out
11,369643,0,1,1,out
11,370552,0,1,1,out
11,371397,0,1,1,out
11,372242,0,1,1,out
11,373151,0,1,1,out
11,373996,0,1,1,out
11,374841,0,1,1,out
11,375750,0,1,1,out
11,376595,0,1,1,out
11,377440,0,1,1,out
11,378349,0,1,1,out
11,379193,0,1,1,out
11,380038,0,1,1,out
11,380947,0,1,1,out
11,381792,0,1,1,out
11,382638,0,1,1,out
11,383547,0,1,1,out
11,384392,0,1,1,out
11,385235,0,1,1,out
11,386145,0,1,1,out
11,386990,0,1,1,out
11,387834,0,1,1,out
11,388744,0,1,1,out
11,389588,0,1,1,out
11,390432,0,1,1,out
11,391342,0,1,1,out
11,392187,0,1,1,out
11,393031,0,1,1,out
11,393940,0,0,0,out
11,394785,0,0,0,out
11,395630,0,0,0,out
11,396539,0,0,0,out
11,397384,0,0,0,out
11,398229,0,0,0,out
11,399138,0,0,0,out
11,399983,0,0,0,out
11,400828,0,0,0,out
11,401737,0,0,0,out
11,402582,0,0,0,out
11,403427,0,0,0,out
11,404336,0,0,0,out
11,405180,0,0,0,out
11,406025,0,0,0,out
11,406934,0,0,0,out
11,407779,0,0,0,out
11,408624,0,0,0,out
11,409533,0,0,0,out
11,410378,0,0,0,out
11,411224,0,0,0,out
11,412133,0,1,1,out
11,412978,0,1,1,out
11,413824,0,1,1,out
11,414733,0,1,1,out
11,415577,0,1,1,out
11,416421,0,1,1,out
11,417331,0,1,1,out
11,418176,0,1,1,out
11,419020,0,1,1,out
11,419930,0,1,1,out
11,420774,0,1,1,out
11,421619,0,1,1,out
11,422530,0,1,1,out
11,423373,0,1,1,out
11,424218,0,1,1,out
11,425128,0,2,2,out
11,425973,0,2,2,out
11,426818,0,2,2,out
11,427727,0,2,2,out
11,428572,0,2,2,out
11,429417,0,2,2,out
11,430327,0,2,2,out
11,431172,0,2,2,out
11,432017,0,2,2,out
11,432926,0,2,2,out
11,433771,0,2,2,out
11,434616,0,2,2,out
11,435526,0,2,2,out
11,436371,0,2,2,out
11,437216,0,2,2,out
11,438125,0,1,1,out
11,438971,0,1,1,out
11,439815,0,1,1,out
11,440724,0,1,1,out
11,441569,0,1,1,out
11,442413,0,1,1,out
11,443323,0,1,1,out
11,444168,0,1,1,out
11,445012,0,1,1,out
11,445923,0,1,1,out
11,446767,0,1,1,out
11,447611,0,1,1,out
11,448522,0,1,1,out
11,449366,0,1,1,out
11,450210,0,1,1,out
11,451120,0,1,1,out
11,451964,0,1,1,out
11,452809,0,1,1,out
11,453720,0,0,0,out
11,454563,0,0,0,out
11,455408,0,0,0,out
11,456318,0,0,0,out
11,457163,0,1,1,out
11,458008,0,1,1,out
11,458917,0,1,1,out
11,459762,0,1,1,out
11,460607,0,1,1,out
11,461516,0,1,1,out
11,462361,0,1,1,out
11,463206,0,1,1,out
11,464114,0,1,1,out
11,464959,0,1,1,out
11,465804,0,1,1,out
11,466713,0,0,0,out
11,467558,0,0,0,out
11,468403,0,0,0,out
11,469312,0,0,0,out
11,470157,0,0,0,out
11,471002,0,0,0,out
11,471911,0,0,0,out
11,472757,0,0,0,out
11,473602,0,0,0,out
11,474511,0,0,0,out
11,475356,0,0,0,out
11,476200,0,0,0,out
11,477110,0,0,0,out
11,477955,0,0,0,out
11,478800,0,0,0,out
11,479710,0,0,0,out
11,480553,0,0,0,out
11,481398,0,0,0,out
11,482308,0,0,0,out
11,483152,0,0,0,out
11,483997,0,0,0,out
11,484907,0,0,0,out
11,485751,0,0,0,out
11,486596,0,0,0,out
11,487507,0,0,0,out
11,488351,0,0,0,out
11,489196,0,0,0,out
11,490105,0,0,0,out
11,490950,0,0,0,out
11,491795,0,0,0,out
11,492704,0,0,0,out
11,493549,0,0,0,out
11,494394,0,0,0,out
11,495304,0,0,0,out
11,496149,0,0,0,out
11,496994,0,0,0,out
11,497903,0,0,0,out
11,498748,0,0,0,out
11,499593,0,0,0,out
11,500502,0,0,0,out
11,501347,0,0,0,out
11,502192,0,0,0,out
11,503101,0,1,1,out
11,503946,0,1,1,out
11,504791,0,1,1,out
11,505701,0,1,1,out
11,506545,0,1,1,out
11,507389,0,1,1,out
11,508299,0,0,0,out
11,509144,0,0,0,out
11,509988,0,0,0,out
11,510898,0,0,0,out
11,511744,0,0,0,out
11,512588,0,0,0,out
11,513498,0,0,0,out
11,514342,0,0,0,out
11,515187,0,0,0,out
11,516097,0,0,0,out
11,516941,0,0,0,out
11,517786,0,0,0,out
11,518695,0,0,0,out
11,519540,0,0,0,out
11,520385,0,0,0,out
11,521294,0,0,0,out
11,522139,0,0,0,out
11,522984,0,0,0,out
11,523893,0,0,0,out
11,524738,0,0,0,out
11,525583,0,0,0,out
11,526492,0,0,0,out
11,527337,0,0,0,out
11,528182,0,0,0,out
11,529091,0,0,0,out
11,529936,0,0,0,out
11,530781,0,0,0,out
11,531690,0,0,0,out
11,532534,0,0,0,out
11,533379,0,0,0,out
11,534289,0,0,0,out
11,535134,0,0,0,out
11,535977,0,0,0,out
11,536887,0,0,0,out
11,537732,0,0,0,out
11,538576,0,0,0,out
11,539486,0,0,0,out
11,540331,0,0,0,out
11,541175,0,0,0,out
11,542085,0,0,0,out
11,542929,0,0,0,out
11,543774,0,0,0,out
11,544684,0,0,0,out
11,545528,0,0,0,out
11,546373,0,0,0,out
11,547283,0,1,1,out
11,548127,0,1,1,out
11,548972,0,1,1,out
11,549882,0,1,1,out
11,550727,0,1,1,out
11,551572,0,1,1,out
11,552481,0,1,1,out
11,553326,0,1,1,out
11,554171,0,1,1,out
11,555080,0,1,1,out
11,555924,0,1,1,out
11,556769,0,1,1,out
11,557679,0,1,1,out
11,558523,0,1,1,out
11,559368,0,1,1,out
11,560277,0,0,0,out
11,561123,0,0,0,out
11,561967,0,0,0,out
11,562876,0,0,0,out
11,563721,0,0,0,out
11,564566,0,0,0,out
11,565475,0,1,1,out
11,566320,0,1,1,out
11,567164,0,1,1,out
11,568074,0,1,1,out
11,568919,0,1,1,out
11,569763,0,1,1,out
11,570673,0,1,1,out
11,571518,0,1,1,out
11,572362,0,1,1,out
11,573273,0,1,1,out
11,574117,0,1,1,out
11,574962,0,1,1,out
11,575872,0,0,0,out
11,576716,0,0,0,out
11,577561,0,0,0,out
11,578470,0,0,0,out
11,579315,0,0,0,out
11,580160,0,0,0,out
11,581069,0,1,1,out
11,581915,0,1,1,out
11,582760,0,1,1,out
11,583669,0,1,1,out
11,584514,0,1,1,out
11,585360,0,1,1,out
11,586268,0,1,1,out
11,587113,0,1,1,out
11,587958,0,1,1,out
11,588867,0,1,1,out
11,589712,0,1,1,out
11,590557,0,1,1,out
11,591466,0,0,0,out
11,592311,0,0,0,out
11,593156,0,0,0,out
11,594066,0,1,1,out
11,594910,0,1,1,out
11,595755,0,1,1,out
11,596664,0,1,1,out
11,597509,0,1,1,out
11,598353,0,1,1,out
11,599263,0,0,0,out
11,600108,0,0,0,out
11,600952,0,0,0,out
11,601862,0,0,0,out
11,602707,0,0,0,out
11,603552,0,0,0,out
11,604462,0,1,1,out
11,605306,0,1,1,out
11,606152,0,1,1,out
11,607062,0,0,0,out
11,607906,0,0,0,out
11,608751,0,0,0,out
11,609661,0,0,0,out
11,610506,0,0,0,out
11,611351,0,0,0,out
11,612260,0,0,0,out
11,613105,0,0,0,out
11,613950,0,0,0,out
11,614860,0,0,0,out
11,615704,0,0,0,out
11,616549,0,0,0,out
11,617459,0,0,0,out
11,618303,0,0,0,out
11,619148,0,0,0,out
11,620057,0,0,0,out
11,620902,0,0,0,out
11,621747,0,0,0,out
11,622657,0,0,0,out
11,623500,0,0,0,out
11,624343,0,0,0,out
14,6067,0,0,0,in
14,6087,0,0,0,in
14,6916,0,0,0,in
14,7756,0,0,0,in
14,8668,0,0,0,in
14,9509,0,0,0,in
14,10350,0,0,0,in
14,11261,0,0,0,in
14,12102,0,0,0,in
14,12944,0,0,0,in
14,13855,0,0,0,in
14,14696,0,0,0,in
14,15538,0,0,0,in
14,16449,0,0,0,in
14,15735,0,0,0,in
14,17351,0,0,0,in
14,18193,0,0,0,in
14,19104,0,0,0,in
14,19945,0,0,0,in
14,20787,0,0,0,in
14,21698,0,0,0,in
14,22539,0,0,0,in
14,23380,0,0,0,in
14,24291,0,0,0,in
14,25132,0,0,0,in
14,25973,0,0,0,in
14,26886,0,0,0,in
14,27726,0,0,0,in
14,28568,0,0,0,in
14,29478,0,0,0,in
14,30319,0,0,0,in
14,31161,0,0,0,in
14,32071,0,0,0,in
14,32913,0,0,0,in
14,33754,0,0,0,in
14,34665,0,0,0,in
14,35507,0,0,0,in
14,36347,0,0,0,in
14,37259,0,0,0,in
14,38100,0,0,0,in
14,38942,0,0,0,in
14,39853,0,0,0,in
14,40693,0,0,0,in
14,41535,0,0,0,in
14,42446,0,0,0,in
14,43287,0,0,0,in
14,44129,0,0,0,in
14,45039,0,0,0,in
14,45881,0,0,0,in
14,46723,0,0,0,in
14,47633,0,0,0,in
14,48475,0,0,0,in
14,49315,0,0,0,in
14,50228,0,0,0,in
14,51068,0,0,0,in
14,51910,0,0,0,in
14,52820,0,0,0,in
14,53662,0,0,0,in
14,54503,0,0,0,in
14,55414,0,0,0,in
14,56255,0,0,0,in
14,57097,0,0,0,in
14,58008,0,0,0,in
14,58850,0,0,0,in
14,59691,0,0,0,in
14,60602,0,0,0,in
14,61443,0,0,0,in
14,62284,0,0,0,in
14,63196,0,0,0,in
14,64036,0,0,0,in
14,64878,0,0,0,in
14,65788,0,0,0,in
14,66630,0,0,0,in
14,67472,0,0,0,in
14,68382,0,0,0,in
14,69224,0,0,0,in
14,70066,0,0,0,in
14,70976,0,0,0,in
14,71818,0,0,0,in
14,72658,0,0,0,in
14,73569,0,0,0,in
14,74412,0,0,0,in
14,75251,0,0,0,in
14,76163,0,0,0,in
14,77003,0,0,0,in
14,77845,0,0,0,in
14,78756,0,0,0,in
14,79597,0,0,0,in
14,80439,0,0,0,in
14,81350,0,0,0,in
14,82191,0,0,0,in
14,83033,0,0,0,in
14,83943,0,0,0,in
14,84785,0,0,0,in
14,85626,0,0,0,in
14,86537,0,0,0,in
14,87378,0,0,0,in
14,88219,0,0,0,in
14,89131,0,0,0,in
14,89972,0,0,0,in
14,90813,0,0,0,in
14,91724,0,0,0,in
14,92566,0,0,0,in
14,93407,0,0,0,in
14,94318,0,0,0,in
14,95160,0,0,0,in
14,96001,0,0,0,in
14,96912,0,0,0,in
14,97754,0,0,0,in
14,98595,0,0,0,in
14,99507,0,0,0,in
14,100346,0,0,0,in
14,101188,0,0,0,in
14,102099,0,0,0,in
14,102940,0,0,0,in
14,103781,0,0,0,in
14,104692,0,0,0,in
14,105534,0,0,0,in
14,106375,0,0,0,in
14,107286,0,0,0,in
14,108127,0,0,0,in
14,108968,0,0,0,in
14,109881,0,1,1,in
14,110722,0,1,1,in
14,111563,0,1,1,in
14,112475,0,1,1,in
14,113315,0,1,1,in
14,114157,0,1,1,in
14,115068,0,1,1,in
14,115909,0,1,1,in
14,116751,0,1,1,in
14,117661,0,1,1,in
14,118503,0,1,1,in
14,119344,0,1,1,in
14,120255,0,0,0,in
14,121096,0,0,0,in
14,121937,0,0,0,in
14,122849,0,0,0,in
14,123691,0,1,1,in
14,124531,0,1,1,in
14,125443,0,1,1,in
14,126283,0,1,1,in
